ID,CITY,STATE,ZIP,COUNTRYCODE,Longitude,Latitude,Match Score
121,AUGUSTA,WI,54722,USA,-91.1453256,44.7451553,100
122,AURORA,CO,80011,USA,-104.81481,39.74644,100
123,AURORA,IL,60506,USA,-88.3205,41.76264,100
124,AURORA,IL,60504,USA,-88.21537,41.75383,100
125,AURORA,IL,60502,USA,-88.25639,41.80983,100
126,AURORA,IN,47001,USA,-84.94471,39.06359,100
127,AUSTELL,GA,30168,USA,-84.56693,33.77785,100
128,AUSTIN,MN,55912,USA,-92.97917,43.66912,100
129,AUSTIN,TX,78745,USA,-97.78622,30.2035,100
130,AUSTINBURG,OH,44010,USA,-80.88624,41.76411,100
131,AVENEL,NJ,7001,USA,-74.27032,40.57943,100
132,AVON,IN,46123,USA,-86.35105,39.76738,100
133,AVON,MA,2322,USA,-71.03891,42.12544,100
134,AVON,NY,14414,USA,-77.74736,42.90882,100
135,AVON,OH,44011,USA,-82.02501,41.45147,100
137,AYER,MA,1432,USA,-71.57656,42.55727,100
139,BAINBRIDGE,GA,39817,USA,-84.56531,30.91048,100
140,BAINBRIDGE,GA,39818,USA,-84.57645,30.90802,100
141,BAINBRIDGE ISLE,WA,98110,USA,-122.527,47.63441,100
142,BAKERHILL,AL,36027,USA,-85.295676,31.77865716,100
144,BAKERSFIELD,CA,93304,USA,-119.01655,35.3622,100
146,BAKERSFIELD,CA,93313,USA,-119.04851,35.29881,100
147,BAKERSFIELD,CA,93311,USA,-119.11326,35.3157,100
149,BAKERSFIELD,CA,93308,USA,-119.03241,35.4332,100
150,BAKERSFIELD,CA,93301,USA,-119.02122,35.37957,100
151,BAKERSFIELD,CA,93302,USA,-119.02196,35.37536,100
152,BAKERSFIELD,CA,932639611,USA,-119.2014591,35.4416319,100
153,BALDWINSVILLE,NY,13027,USA,-76.32918,43.15902,100
154,BALTIMORE,MD,21227,USA,-76.66805,39.24543,100
155,BALTIMORE,MD,21230,USA,-76.61141,39.27488,100
156,BALTIMORE,MD,21224,USA,-76.56374,39.28579,100
157,BALTIMORE,MD,21213,USA,-76.58731,39.30829,100
158,BALTIMORE,MD,21229,USA,-76.68956,39.28015,100
159,BANCROFT,WI,54921,USA,-89.51336,44.30874,100
160,BARKER,NY,14012,USA,-78.52235,43.33802,100
161,BATAVIA,IL,60510,USA,-88.30857,41.85185,100
162,BATAVIA,NY,14021,USA,-78.18741,42.99813,100
163,BATAVIA,NY,14020,USA,-78.17963,42.99563,100
164,BATESVILLE,AR,72501,USA,-91.63745,35.77244,100
165,BATH,NY,14810,USA,-77.32639,42.33982,100
166,BATON ROUGE,LA,70805,USA,-91.16112,30.47708,100
167,BATON ROUGE,LA,70802,USA,-91.17876,30.42897,100
168,BATTLE CREEK,MI,49015,USA,-85.19546,42.25307,100
169,BATTLE CREEK,MI,49016,USA,-85.18725,42.3194,100
170,BATTLE CREEK,MI,49017,USA,-85.17712,42.32191,100
171,BATTLE CREEK,MI,49014,USA,-85.16778,42.30614,100
172,BATTLE CREEK,MI,49037,USA,-85.19481,42.33184,100
173,BAY CITY,MI,48707,USA,-83.88735,43.60053,100
175,BAYTOWN,TX,77523,USA,-94.89823,29.81111,100
176,BEAVER DAM,WI,53916,USA,-88.83866,43.46063,100
177,BEDFORD,PA,15522,USA,-78.5319,39.99169,100
178,BEDFORD HEIGHTS,OH,44146,USA,-81.50743617,41.40421306,100
179,BEECH ISLAND,SC,29842,USA,-81.899,33.43908,100
181,BELCAMP,MD,21017,USA,-76.24854,39.47422,100
182,BELDING,MI,48809,USA,-85.22988,43.09645,100
183,BELL,CA,90201,USA,-118.1806186,33.97734438,100
184,BELLE GLADE,FL,33430,USA,-80.65045,26.69675,100
189,BELLEVUE,OH,44811,USA,-82.84736,41.2737,100
190,BELLINGHAM,MA,2019,USA,-71.47293,42.07525,100
191,BELLINGHAM,WA,98227,USA,-122.48266,48.7493,100
192,BELLMAWR,NJ,8031,USA,-75.09555,39.86605,100
193,BELOIT,WI,53511,USA,-89.04369,42.50732,100
194,BELVIDERE,IL,61008,USA,-88.85149,42.26369,100
195,BELVIDERE,NC,27919,USA,-76.5611035,36.344643,100
196,BENNETTSVILLE,SC,29512,USA,-79.69175,34.63627,100
197,BENNINGTON,VT,5201,USA,-73.19549,42.87719,100
198,BENSENVILLE,IL,60106,USA,-87.94246,41.95493,100
199,BENSON,NC,27504,USA,-78.5352,35.41688,100
203,BERKELEY,MO,63134,USA,-90.33521397,38.74234074,100
204,BERRIEN CENTER,MI,49102,USA,-86.29968,41.94263,100
205,BERWICK,PA,18603,USA,-76.24022,41.06539,100
206,BESSEMER,AL,35020,USA,-86.95376,33.39712,100
207,BESSEMER,AL,35022,USA,-86.98381,33.37495,100
208,BETHANY,CT,6524,USA,-73.03369,41.40277,100
209,BETHLEHEM,PA,18020,USA,-75.32344,40.64716,100
210,BETHLEHEM,PA,18015,USA,-75.38107,40.60587,100
211,BETHLEHEM,PA,18017,USA,-75.37801,40.65594,100
212,BETHPAGE,NY,11714,USA,-73.48663,40.7343,100
213,BETTENDORF,IA,52722,USA,-90.48898,41.563,100
214,BEVERLY,NJ,8010,USA,-74.9194335,40.0654992,100
215,BIDDEFORD,ME,4005,USA,-70.46188,43.49049,100
216,BIG LAKE,MN,55309,USA,-93.74673,45.35277,100
218,BILLINGS,MT,59102,USA,-108.57662,45.79265,100
219,BIRMINGHAM,AL,35211,USA,-86.86023,33.48343,100
220,BIRMINGHAM,AL,35204,USA,-86.83456,33.51306,100
221,BIRMINGHAM,AL,35202,USA,-86.80177,33.51951,100
222,BIRMINGHAM,AL,35209,USA,-86.79412,33.48211,100
223,BIRMINGHAM,AL,35217,USA,-86.76759,33.58507,100
224,BIRMINGHAM,AL,35215,USA,-86.68001,33.62181,100
225,BISMARCK,ND,58504,USA,-100.79314,46.79603,100
226,BLACK MOUNTAIN,NC,28711,USA,-82.3139,35.60266,100
227,BLACKFOOT,ID,83221,USA,-112.36538,43.19474,100
228,BLACKLICK,OH,43004,USA,-82.79348,40.00188,100
229,BLAINE,ME,4734,USA,-67.8436,46.47944,100
230,BLANCA,CO,81123,USA,-105.6382,37.41511,100
231,BLANDON,PA,19510,USA,-75.88363,40.44451,100
232,BLAUVELT,NY,10913,USA,-73.95875,41.0631,100
234,BLAWNOX,PA,15238,USA,-79.86147737,40.49345957,100
236,BLOOMFIELD,CT,6002,USA,-72.73414,41.83064,100
237,BLOOMFIELD,KY,40008,USA,-85.32118,37.91428,100
238,BLOOMINGTON,CA,92316,USA,-117.39488,34.07214,100
239,BLOOMINGTON,IL,61704,USA,-88.94569,40.48259,100
240,BLOOMINGTON,MN,55437,USA,-93.34500883,44.82768412,100
241,BLOOMSBURG,PA,17815,USA,-76.5150516,40.9551229,100
243,BLUEFIELD,VA,24605,USA,-81.31554,37.24346,100
244,BLUFFTON,IN,46714,USA,-85.17347,40.73551,100
245,BLYTHE,CA,92225,USA,-114.59689,33.61613,100
246,BOARDMAN,OR,97818,USA,-119.71687,45.8208,100
247,BOCA RATON,FL,33496,USA,-80.19503,26.40228,100
248,BOCA RATON,FL,33428,USA,-80.19536,26.3358,100
249,BOISE,ID,83705,USA,-116.22049,43.5837,100
250,BOISE,ID,83701,USA,-116.20147,43.61694,100
251,BOISE,ID,83704,USA,-116.26285,43.61252,100
252,BOISE,ID,83716,USA,-116.14338,43.55044,100
255,BOLINGBROOK,IL,60490,USA,-88.1383,41.69703,100
257,BONANZA,OR,97623,USA,-121.399,42.2711,100
258,BONITA,LA,71223,USA,-91.67567,32.91915,100
259,BONNER SPRINGS,KS,66012,USA,-94.89706,39.06337,100
260,BORDENTOWN,NJ,8505,USA,-74.71058,40.13782,100
261,BOSTON,MA,2118,USA,-71.07488,42.33952,100
262,BOULDER,CO,80301,USA,-105.24934,40.03074,100
263,BOWLING GREEN,KY,42101,USA,-86.44619,36.98903,100
264,BOYNTON BEACH,FL,33426,USA,-80.08657,26.5152019,100
265,BRADENTON,FL,34208,USA,-82.54003,27.49143,100
266,BRAMPTON,ON,L7A1A8,CANADA,-79.804097,43.71693,100
267,BRATTLEBORO,VT,5301,USA,-72.56291,42.85061,100
268,BRATTLEBORO,VT,5302,USA,-72.55888,42.85407,100
271,BREA,CA,92821,USA,-117.8968,33.91504,100
272,BREAUX BRIDGE,LA,70517,USA,-91.88397,30.28549,100
273,BREINIGSVILLE,PA,18031,USA,-75.6757266,40.5500803,100
275,BREWSTER,WA,98812,USA,-119.78303,48.09608,100
276,BRIDGETON,MO,63044,USA,-90.42206,38.75385,100
280,BRIDGEVILLE,DE,19933,USA,-75.59936,38.74277,100
281,BRIDGEWATER,NJ,8807,USA,-74.62074,40.59582,100
282,BRIGHTON,CO,80601,USA,-104.80158,39.98406,100
283,BRINKLEY,AR,72021,USA,-91.19202,34.88236,100
284,BRINSON,GA,39825,USA,-84.73579,30.97826,100
286,BRISTOL,PA,19007,USA,-74.85868,40.10397,100
287,BRISTOL,VA,24201,USA,-82.18436,36.60177,100
288,BROADVIEW,IL,60153,USA,-87.85525455,41.87042029,100
289,BROCKPORT,NY,14420,USA,-77.93946,43.21494,100
290,BRONX,NY,10455,USA,-73.90483,40.81542,100
291,BRONX,NY,10474,USA,-73.8719955,40.8081353,100
293,BROOK PARK,OH,44142,USA,-81.80888,41.40177,100
294,BROOKFIELD,WI,53045,USA,-88.14479,43.08931,100
295,BROOKHAVEN,MS,39601,USA,-90.44161,31.57382,100
296,BROOKLYN,NY,11232,USA,-74.00208,40.65027,100
297,BROOKLYN,NY,11231,USA,-73.99794,40.67974,100
299,BROOKLYN PARK,MN,55428,USA,-93.38093931,45.07935057,100
300,BROOKLYN PK,MN,55429,USA,-93.35534998,45.0777293,100
303,BROOKVILLE,IN,47012,USA,-85.01162,39.42183,100
310,BRUCE,MS,38915,USA,-89.35774,34.01597,100
311,BRUNSWICK,GA,31525,USA,-81.48107,31.21238,100
312,BRUNSWICK,GA,31520,USA,-81.49109,31.15279,100
313,BRUNSWICK,OH,44212,USA,-81.83501,41.24062,100
314,BUCKNER,KY,40010,USA,-85.45538,38.36993,100
315,BUENA PARK,CA,90620,USA,-118.01858,33.83705,100
316,BUENA PARK,CA,90621,USA,-117.99833,33.87034,100
317,BUFFALO,NY,14211,USA,-78.82769,42.90825,100
318,BUFFALO,NY,14206,USA,-78.78518,42.88596,100
319,BUFFALO,NY,14218,USA,-78.8279,42.81908,100
320,BUFFALO,NY,14204,USA,-78.86063,42.88305,100
321,BUFORD,GA,30518,USA,-84.00562,34.11905,100
322,BURLEY,ID,83318,USA,-113.79452,42.52878,100
323,BURLINGTON,IA,52601,USA,-91.11524,40.80813,100
325,BURLINGTON,WA,98233,USA,-122.3322,48.47513,100
326,BURLINGTON TWP.,NJ,8016,USA,-74.88375468,40.06379226,100
327,BURNSIDE,KY,42519,USA,-84.5996,36.9888,100
328,BURNSVILLE,MN,55337,USA,-93.27916,44.77213,100
329,BURT,NY,14028,USA,-78.69756684,43.31334,100
330,BUTNER,NC,27509,USA,-78.75618,36.13776,100
333,BYRON CENTER,MI,49315,USA,-85.71703,42.81207,100
334,CALDWELL,ID,83606,USA,-116.68727,43.66516,100
335,CALDWELL,ID,83607,USA,-116.68949,43.62519,100
336,CALEDONIA,OH,43314,USA,-82.96879,40.63582,100
337,CALEXICO,CA,92231,USA,-115.49358,32.67244,100
338,CALIPATRIA,CA,92233,USA,-115.51564,33.12791,100
339,CAMBRIA,WI,53923,USA,-89.10739,43.5433,100
340,CAMBRIDGE CITY,IN,47327,USA,-85.17488,39.81249,100
341,CAMDEN,NC,27921,USA,-76.1748,36.32354,100
342,CAMDEN,NJ,8104,USA,-75.10834,39.92331,100
343,CAMILLA,GA,31730,USA,-84.25062,31.21589,100
345,CAMP HILL,PA,17011,USA,-76.92798,40.24028,100
347,CAMPBELL,NY,14821,USA,-77.21238,42.22715,100
348,CANAJOHARIE,NY,13317,USA,-74.57121,42.90112,100
349,CANANDAIGUA,NY,14424,USA,-77.28609,42.87648,100
350,CANASTOTA,NY,13032,USA,-75.75668,43.08233,100
351,CANTON,MA,2021,USA,-71.1351,42.1578,100
352,CANTON,NY,13617,USA,-75.17067,44.59709,100
353,CANTON,OH,44707,USA,-81.37922,40.79147,100
354,CANTUA CREEK,CA,93608,USA,-120.38993,36.50215,100
356,CAPE GIRARDEAU,MO,63702,USA,-89.52477,37.3085,100
357,CAPE MAY,NJ,8204,USA,-74.93003,38.96941,100
358,CARIBOU,ME,4736,USA,-68.00985,46.86054,100
359,CARLETON,MI,48117,USA,-83.38928,42.05766,100
360,CARLISLE,IN,47838,USA,-87.40381,38.96509,100
361,CARLISLE,OH,45005,USA,-84.32715113,39.57869712,100
362,CARLISLE,PA,17013,USA,-77.18867,40.205,100
364,CARLISLE,PA,17015,USA,-77.21489,40.17947,100
366,CARLSTADT,NJ,7072,USA,-74.09101,40.83887,100
367,CAROL STREAM,IL,60188,USA,-88.12558,41.92033,100
369,CARROLLTON,MO,64633,USA,-93.49148,39.36413,100
370,CARROLLTON,TX,75006,USA,-96.84993,32.96447,100
371,CARSON,CA,90745,USA,-118.26819,33.83152,100
372,CARSON,CA,90810,USA,-118.2264233,33.82583214,100
373,CARTERET,NJ,7008,USA,-74.22523,40.5761,100
374,CARTHAGE,MO,64836,USA,-94.30943,37.1728,100
376,CARY,NC,27513,USA,-78.78055,35.80635,100
377,CARY,NC,27511,USA,-78.78875,35.77041,100
378,CASA GRANDE,AZ,85222,USA,-111.75726,32.89677,100
379,CASA GRANDE,AZ,85193,USA,-111.85128,32.86896,100
380,CASHTON,WI,54619,USA,-90.78099,43.74483,100
381,CASTROVILLE,CA,95012,USA,-121.75354,36.76634,100
382,CEDAR CITY,UT,84720,USA,-113.06331,37.67407,100
383,CEDAR FALLS,IA,50613,USA,-92.44922,42.5313,100
384,CEDAR RAPIDS,IA,52404,USA,-91.67589,41.96844,100
385,CEDAR RAPIDS,IA,52402,USA,-91.64068,42.00621,100
386,CEDAR RAPIDS,IA,52406,USA,-91.65931,41.97732,100
387,CEDAR RAPIDS,IA,52401,USA,-91.66295,41.97492,100
388,CEDAR RAPIDS,IA,524011001,USA,-91.6714385,41.981388,100
390,CENTER,CO,81125,USA,-106.11371,37.75355,100
391,CENTER VALLEY,PA,18034,USA,-75.41562,40.53834,100
392,CENTRAL ISLIP,NY,11722,USA,-73.20638,40.78274,100
393,CERRITOS,CA,90703,USA,-118.06639,33.87416,100
394,CHADBOURN,NC,28431,USA,-78.83059,34.31261,100
397,CHAMBERSBURG,PA,17201,USA,-77.65979,39.93574,100
398,CHAMPAIGN,IL,61821,USA,-88.28128766,40.11095272,100
399,CHAMPAIGN,IL,61822,USA,-88.29441,40.12484,100
400,CHANHASSEN,MN,55317,USA,-93.5425,44.86244,100
401,CHARITON,IA,50049,USA,-93.30528,41.02358,100
402,CHARLESTON,SC,29405,USA,-79.97185,32.85293,100
404,CHARLOTTE,NC,28206,USA,-80.8222,35.25134,100
405,CHARLOTTE,NC,28241,USA,-80.98415,35.14015,100
406,CHARLOTTE,NC,28273,USA,-80.93789,35.13765,100
407,CHARLOTTE,NC,28208,USA,-80.92187,35.20898,100
408,CHARLOTTE,NC,28269,USA,-80.79905,35.33344,100
410,CHARLOTTE,NC,28214,USA,-80.95484,35.26601,100
411,CHARLOTTE,NC,28205,USA,-80.79635,35.21324,100
412,CHASKA,MN,55318,USA,-93.60603,44.80367,100
414,CHATHAM,ONT,N7M5J8,CANADA,-82.251656,42.457074,100
416,CHATHAM,ONTARIO ,N7M5K6,CANADA,-82.189601,42.404622,100
417,CHATSWORTH,CA,91311,USA,-118.59894,34.25356,100
418,CHATTANOOGA,TN,37422,USA,-85.18589,35.05359,100
419,CHATTANOOGA,TN,37406,USA,-85.24993,35.06973,100
420,CHATTANOOGA,TN,37419,USA,-85.37359,35.02247,100
421,CHAZY,NY,12921,USA,-73.43649,44.88706,100
422,CHEEKTOWAGA,NY,14227,USA,-78.74726667,42.8821659,100
423,CHEHALIS,WA,98532,USA,-122.97238,46.63285,100
424,CHELAN,WA,98816,USA,-120.05369,47.8598,100
425,CHELSEA,MA,2150,USA,-71.03366,42.39466,100
426,CHEROKEE,IA,51012,USA,-95.55711,42.7516,100
427,CHESAPEAKE,VA,23323,USA,-76.33333,36.7574,100
428,CHESAPEAKE,VA,23321,USA,-76.41236,36.82015,100
429,CHESAPEAKE,VA,23320,USA,-76.22478,36.78051,100
433,CHESTERFIELD,MO,63005,USA,-90.58518,38.65647,100
434,CHESTERFIELD,NH,3443,USA,-72.4699384,42.8891954,100
436,CHESWICK,PA,15024,USA,-79.84076,40.56597,100
437,CHICAGO,IL,60632,USA,-87.70735,41.81227,100
438,CHICAGO,IL,60629,USA,-87.70115,41.77905,100
439,CHICAGO,IL,60638,USA,-87.777,41.77969,100
440,CHICAGO,IL,60609,USA,-87.66249,41.80951,100
441,CHICAGO,IL,60623,USA,-87.71583,41.85904,100
442,CHICAGO,IL,60628,USA,-87.61818,41.69352,100
443,CHICAGO,IL,60657,USA,-87.6448,41.93997,100
444,CHICAGO,IL,60608,USA,-87.66361,41.85538,100
445,CHICAGO,IL,60601,USA,-87.6252,41.8859,100
446,CHICAGO,IL,60652,USA,-87.71642,41.74417,100
447,CHICAGO,IL,60634,USA,-87.78969,41.93975,100
448,CHICAGO,IL,60616,USA,-87.6285,41.85305,100
449,CHICO,CA,95926,USA,-121.85537,39.73304,100
451,CHICOPEE,MA,1013,USA,-72.6061,42.14285,100
452,CHILLICOTHE,MO,64601,USA,-93.55328,39.79433,100
453,CHINA GROVE,TX,78263,USA,-98.34322601,29.39291074,100
454,CHINO,CA,91710,USA,-117.69207,34.03345,100
455,CHINO,CA,91708,USA,-117.62019,33.96503,100
456,CHIPPEWA FALLS,WI,54729,USA,-91.39182,44.9368,100
459,CINCINNATI,OH,45246,USA,-84.47582,39.28411,100
460,CINCINNATI,OH,45224,USA,-84.54569,39.19875,100
461,CINCINNATI,OH,45202,USA,-84.51218,39.1064,100
462,CINCINNATI,OH,45217,USA,-84.49661,39.16381,100
463,CINCINNATI,OH,45227,USA,-84.39587,39.15485,100
464,CINCINNATI,OH,45212,USA,-84.45915,39.15881,100
465,CINCINNATI,OH,45237,USA,-84.45909,39.19893,100
466,CINCINNATI,OH,45216,USA,-84.48354,39.1912,100
467,CINCINNATI,OH,45232,USA,-84.51489,39.17586,100
468,CINCINNATI,OH,45201,USA,-84.51325,39.102,100
469,CINCINNATI,OH,,USA,-84.45689,39.162,100
470,CINCINNATI,OH,45242,USA,-84.36888,39.24652,100
471,CINCINNATI,OH,45229,USA,-84.4928,39.1446,100
472,CINNAMINSON,NJ,8077,USA,-75.00147967,39.99981684,100
473,CISSNA PARK,IL,60924,USA,-87.89325,40.5664,100
475,CITY OF INDUSTRY,CA,91746,USA,-118.0055692,34.05542935,100
476,CITY OF INDUSTRY,CA,91748,USA,-117.9158562,33.99664122,100
477,CITY OF INDUSTRY,CA,91745,USA,-118.0083299,34.02901143,100
478,CITY OF INDUSTRY,CA,91789,USA,-117.8553334,34.00770149,100
482,CLARK,SD,57225,USA,-97.73332,44.87825,100
483,CLARKSVILLE,AR,72830,USA,-93.48891,35.50006,100
484,CLARKSVILLE,TX,75426,USA,-95.05296,33.6212,100
485,CLAUDVILLE,VA,24076,USA,-80.42267,36.58491,100
486,CLAXTON,GA,30417,USA,-81.91029,32.16827,100
487,CLAYTON,NC,27520,USA,-78.45845,35.65196,100
488,CLAYTON,OH,,USA,-84.35964,39.86134,100
489,CLAYTON,OH,45315,USA,-84.33061,39.85602,100
490,CLEAR LAKE,MN,55319,USA,-93.99835,45.44851,100
491,CLEARFIELD,UT,84016,USA,-112.01841,41.08924,100
493,CLEVELAND,TN,37311,USA,-84.87495,35.16377,100
494,CLEVELAND,TN,37312,USA,-84.86236,35.18479,100
495,CLEVELAND,OH,44119,USA,-81.54579,41.58869,100
496,CLEVELAND,TN,37323,USA,-84.87959,35.1235,100
497,CLIFTON,NJ,7012,USA,-74.16746,40.85258,100
498,CLINTON,NC,28329,USA,-78.34078,34.99366,100
499,CLINTON,TN,37716,USA,-84.13146,36.10659,100
500,CLIVE,IA,50325,USA,-93.78838,41.60641,100
502,CLOVIS,CA,93611,USA,-119.67614,36.83032,100
505,CLOVIS,CA,93612,USA,-119.7089,36.81899,100
506,CLYMAN,WI,53016,USA,-88.71929,43.31253,100
507,CLYMER,PA,15728,USA,-78.97073,40.67099,100
509,COBB TOWN,GA,30420,USA,-82.13973,32.28373,100
510,COKATO,MN,55321,USA,-94.18799,45.07515,100
511,COLBY,WI,54421,USA,-90.31288,44.90698,100
512,COLD SPRING,MN,56320,USA,-94.43254,45.45721,100
513,COLOMA,MI,49038,USA,-86.32056,42.21041,100
515,COLORADO SPRINGS,CO,80933,USA,-104.81126,38.87346,100
516,COLORADO SPRINGS,CO,80915,USA,-104.70455,38.84753,100
518,COLTON,CA,92324,USA,-117.32001,34.06954,100
519,COLUMBIA,MO,652021938,USA,-92.3070905,38.973201,100
520,COLUMBIA,SC,29201,USA,-81.03361,34.00536,100
521,COLUMBIA,SC,29209,USA,-80.9255,33.97212,100
522,COLUMBIA,IL,62236,USA,-90.20006,38.44276,100
523,COLUMBIA CITY,IN,46725,USA,-85.48552,41.1625,100
524,COLUMBUS,GA,31909,USA,-84.95312,32.53383,100
525,COLUMBUS,GA,31903,USA,-84.95339,32.43176,100
526,COLUMBUS,IN,47201,USA,-85.9167,39.20767,100
527,COLUMBUS,NM,88029,USA,-107.6384,31.83289,100
528,COLUMBUS,OH,43215,USA,-82.99721,39.96057,100
529,COLUMBUS,OH,43228,USA,-83.12908,39.95114,100
530,COLUMBUS,OH,43230,USA,-82.8678,40.04238,100
531,COLUMBUS,OH,43207,USA,-82.96168,39.90417,100
532,COLUMBUS,OH,43224,USA,-82.97067,40.04968,100
533,COLUMBUS,OH,43212,USA,-83.04432,39.99097,100
534,COLUMBUS,OH,43223,USA,-83.04232,39.94527,100
535,COLUMBUS,OH,43204,USA,-83.08703,39.95581,100
536,COLUMBUS,OH,43213,USA,-82.87819,39.96944,100
538,COMSTOCK PARK,MI,49321,USA,-85.67917,43.0463,100
539,CONCORDVILLE,PA,19331,USA,-75.52407,39.89162,100
540,CONLEY,GA,30288,USA,-84.33295,33.65287,100
541,CONNELL,WA,99326,USA,-118.86064,46.66038,100
542,CONWAY,AR,72032,USA,-92.43391,35.09182,100
543,CONYERS,GA,30013,USA,-83.9815,33.62354,100
544,COOKEVILLE,TN,38501,USA,-85.51285,36.16788,100
545,COPPELL,TX,75019,USA,-96.98997,32.96553,100
548,CORINNE,UT,84307,USA,-112.15213,41.56223,100
549,CORONA,CA,92880,USA,-117.57474,33.9754,100
550,CORONA,CA,92879,USA,-117.52756,33.89438,100
551,CORUNNA,MI,48817,USA,-84.10081,42.9915,100
552,COTTONWOOD,AL,36320,USA,-85.30191,31.05391,100
553,COUNCIL BLUFFS,IA,51501,USA,-95.85835,41.24039,100
554,COUNTRYSIDE,IL,60525,USA,-87.87567836,41.77612566,100
555,COURTLAND,CA,95615,USA,-121.51721,38.31063,100
556,COVINGTON,GA,30014,USA,-83.86312,33.59677,100
557,COVINGTON,TN,38019,USA,-89.64712,35.56299,100
558,COVINGTON TOWNSHIP,PA,18424,USA,-75.48754911,41.28568951,100
559,COYANOSA,TX,79730,USA,-103.06741,31.24187,100
560,CRAFTON,PA,15205,USA,-80.06387529,40.42947835,100
561,CRANBERRY TOWNSHIP,PA,16066,USA,-80.11024,40.69612,100
564,CRANFORD,NJ,7016,USA,-74.2892719,40.6583968,100
565,CRETE,NE,68333,USA,-96.95301,40.62475,100
566,CROMWELL,CT,6416,USA,-72.6726,41.60995,100
567,CROOKSTON,MN,56716,USA,-96.59589,47.78018,100
568,CROSSVILLE,TN,38555,USA,-85.02653,35.94976,100
569,CROWN POINT,IN,46307,USA,-87.36053,41.42035,100
570,CUDAHY,WI,53110,USA,-87.85558,42.95725,100
571,CUMBERLAND,MD,21502,USA,-78.76408,39.6534,100
572,CUMMING,GA,30040,USA,-84.13675,34.20762,100
573,CUTCHOGUE,NY,11935,USA,-72.46955,41.01214,100
574,DACULA,GA,30019,USA,-83.90798,34.04801,100
575,DALHART,TX,79022,USA,-102.52385,36.06764,100
576,DALLAS,TX,75007,USA,-96.86003377,33.00952576,100
577,DALLAS,TX,75233,USA,-96.87339,32.70509,100
578,DALLAS,TX,75211,USA,-96.88484,32.74238,100
579,DALLAS,TX,75247,USA,-96.87151,32.82327,100
580,DALLAS,TX,75237,USA,-96.88543,32.65547,100
581,DALLAS,TX,75227,USA,-96.68566,32.77563,100
582,DALLAS,TX,75212,USA,-96.842,32.78096,100
583,DALLAS,TX,75149,USA,-96.60752,32.7807,100
584,DALLAS,TX,75236,USA,-96.89524,32.69876,100
585,DALLAS,TX,75215,USA,-96.76802,32.76773,100
586,DALLAS,TX,75205,USA,-96.79009,32.82387,100
587,DALLAS,TX,752362028,USA,-96.8913215,32.688204,100
588,DALLAS,TX,75226,USA,-96.77981,32.7838,100
589,DALLAS,TX,75238,USA,-96.69794,32.87542,100
590,DALLAS,TX,752331402,USA,-96.8665805,32.717868,100
591,DANBURY,TX,77534,USA,-95.34469,29.22781,100
595,DANVILLE,IL,61834,USA,-87.63199,40.20468,100
596,DANVILLE,IL,61832,USA,-87.63265,40.13096,100
597,DANVILLE,VA,24540,USA,-79.38374,36.59806,100
598,DAPHNE,AL,36526,USA,-87.87914,30.62378,100
599,DARIEN,WI,53114,USA,-88.7276,42.60625,100
600,DAVENPORT,IA,52802,USA,-90.58997,41.52563,100
601,DAVENPORT,IA,52748,USA,-90.58892546,41.61825392,100
602,DAVENPORT,IA,52809,USA,-90.59107,41.56236,100
603,DAYTON,NJ,8810,USA,-74.51233,40.3788,100
605,DAYTON,OH,45439,USA,-84.21377,39.67991,100
606,DAYVILLE,CT,6241,USA,-71.88776,41.84351,100
608,DEBLOIS,ME,4622,USA,-67.98553246,44.72559244,100
609,DECATUR,GA,30034,USA,-84.26636,33.70245,100
610,DECATUR,MI,49045,USA,-85.98436,42.10977,100
611,DEER PARK,NY,11729,USA,-73.32758,40.75841,100
612,DEERBROOK,WI,54424,USA,-89.20144,45.30844,100
613,DEERFIELD,MI,49238,USA,-83.78068,41.89211,100
614,DEERFIELD BEACH,FL,33442,USA,-80.15542944,26.30832,100
616,DELANO,CA,93215,USA,-119.24424,35.7686,100
618,DELAWARE,OH,43015,USA,-83.06999,40.29347,100
619,DELHI,NY,13753,USA,-74.92555,42.30345,100
620,DELHI,LA,71232,USA,-91.50674,32.43487,100
621,DELMONT,PA,15626,USA,-79.57364,40.40956,100
622,DELTA,CO,81416,USA,-108.06409,38.73366,100
624,DENVER,CO,80216,USA,-104.96233,39.78102,100
625,DENVER,CO,80239,USA,-104.83772,39.78456,100
626,DENVER,CO,80238,USA,-104.89504,39.75716,100
627,DENVER,PA,17517,USA,-76.10512,40.23336,100
628,DES MOINES,IA,50313,USA,-93.61999,41.62618,100
629,DES MOINES,IA,50316,USA,-93.60045,41.61701,100
630,DES PLAINES,IL,60018,USA,-87.89388,42.01294,100
631,DETROIT,MI,48232,USA,-83.06043,42.32501,100
632,DETROIT,MI,48228,USA,-83.22015,42.3593,100
633,DETROIT,MI,48210,USA,-83.13535,42.33382,100
634,DETROIT,MI,48203,USA,-83.12010794,42.41250599,100
635,DETROIT,MI,48211,USA,-83.04241,42.37293,100
636,DEVENS,MA,1434,USA,-71.6288354,42.5319581,100
638,DINUBA,CA,93618,USA,-119.38879,36.54751,100
641,DISPUTANTA,VA,23842,USA,-77.24943,37.1311,100
643,DONNA,TX,78537,USA,-98.04783,26.19446,100
644,DORAL,FL,33166,USA,-80.32818566,25.81539546,100
